u,v,key,max_depth,is_flooded
2345188529,2330942804,0,0.013391864486038685,0
2345188529,5592665681,0,0.014520416967570782,0
12404558553,12404523273,0,0.015842469409108162,0
12404558553,2330942817,0,0.018087564036250114,0
12404558553,12404565899,0,0.014084032736718655,0
12404510365,3631003683,0,0.01016026921570301,0
12404510365,2330942817,0,0.014127353206276894,0
12404510365,12404523273,0,0.011582661420106888,0
5594204283,2345188636,0,0.011175286024808884,0
5594204283,4010047990,0,0.026225151494145393,0
5594204283,5594204304,0,0.029798980802297592,0
5594204304,5327469094,0,0.026021799072623253,0
5594204304,2345188636,0,0.025283515453338623,0
5594204304,5594204283,0,0.029798980802297592,0
12404565899,2345188636,0,0.007617860566824675,0
12404565899,2345188529,0,0.013585031032562256,0
12404565899,12404558553,0,0.014084032736718655,0
2345262913,8860456319,0,0.09509555995464325,0
2345262913,2345262924,0,0.10237940400838852,0
2345262913,8860456321,0,0.12713469564914703,0
2345262924,8860456325,0,0.10975980013608932,0
2345262924,2345262926,0,0.07876525074243546,0
2345262924,2345262913,0,0.10237940400838852,0
2345273386,4083621448,0,0.032336823642253876,0
4083621448,2345273386,0,0.032336823642253876,0
4083621448,5327487153,0,0.011433265171945095,0
4083621448,4083620287,0,0.012328946962952614,0
2345273473,319316245,0,0.006858191452920437,0
2345273473,1316029427,0,0.007124400231987238,0
2345273473,5327487153,0,0.006358427926898003,0
319316245,5596676501,0,0.009269053116440773,0
319316245,319854930,0,0.007442299276590347,0
319316245,2345273473,0,0.006858191452920437,0
319316245,318261759,0,0.010558279231190681,0
1316029427,319854930,0,0.007708507589995861,0
1316029427,2345273473,0,0.007124400231987238,0
1316029427,1316029793,0,0.012425952591001987,0
1316029427,6349915817,0,0.025090476498007774,0
12404523273,2375745076,0,0.008792527951300144,0
12404523273,12404558553,0,0.015842469409108162,0
12404523273,12404510365,0,0.011582661420106888,0
3631003683,2375745076,0,0.007242338266223669,0
3631003683,12404512104,0,0.006695227697491646,0
3631003683,12404510365,0,0.01016026921570301,0
12404512104,3631003683,0,0.006695227697491646,0
12404512104,5592212955,0,0.004071966744959354,0
12404512104,5593925640,0,0.016134923323988914,0
4010038488,4010047990,0,0.04437696188688278,0
4010038488,5594121707,0,0.03027506172657013,0
4010038488,4010020608,0,0.03718048334121704,0
4010047990,5594204283,0,0.026225151494145393,0
4010047990,4010038488,0,0.04437696188688278,0
4010047990,4010048009,0,0.04012817144393921,0
5594121707,4010038488,0,0.03027506172657013,0
5594121707,9072197618,0,0.01056241150945425,0
5594121707,5594121717,0,0.10057836025953293,0
5594121707,5594121655,0,0.010826317593455315,0
4010020608,4010038488,0,0.03718048334121704,0
4010048009,4010047990,0,0.04012817144393921,0
4083620287,4083621410,0,0.039469651877880096,0
4083620287,4083621448,0,0.012328946962952614,0
4083620287,8454049579,0,0.0064795129001140594,0
4083621410,4083620287,0,0.039469651877880096,0
5283952465,5283952464,0,0.015091941691935062,0
5283952465,2291111990,0,0.013498246669769287,0
5283952465,5283952480,0,0.010387417860329151,0
5283952480,5283952465,0,0.010387417860329151,0
5283952480,5283955681,0,0.008334152400493622,0
5302826347,9074908347,0,0.031195009127259254,0
5302826347,5302782088,0,0.03211621567606926,0
5592212955,12404512104,0,0.004071966744959354,0
5592212955,6354027648,0,0.019846633076667786,0
6354027648,6354027650,0,0.04846871644258499,0
6354027648,5592212955,0,0.019846633076667786,0
